station_name,month,avg_temp_mean,avg_temp_std,min_temp_mean,min_temp_std,max_temp_mean,max_temp_std,relative_humidity_mean,relative_humidity_std,air_pressure_mean,air_pressure_std
Patiala,4,27.430833333333332,3.0465242858197685,19.328333333333333,2.755290810600651,37.13166666666667,3.5093388812928183,56.99848873056251,4.6036374562475775,1007.8466666666667,2.8332637987842744
Patiala,5,30.63790322580645,3.511412120499318,23.33951612903226,3.0635496322617706,39.26370967741936,3.860606436995232,54.331542951715,5.191241135364982,1003.4467213114754,3.8342989796692293
Patiala,6,32.236666666666665,3.235489477167674,25.984166666666667,2.5438340623347795,39.65,3.838789199866071,54.16355370556315,5.063628854703181,999.9449999999999,2.567176456339367
Patiala,7,30.25564516129032,2.1581120332046195,26.61774193548387,1.6873054666358764,35.57258064516129,2.493351768648773,61.61296315691599,5.3858176468899535,1000.0129032258066,2.6339857504640802
Patiala,8,30.008943089430893,1.4070086936290598,26.301626016260162,1.411021240434371,35.305691056910575,1.3650377291974327,65.53925969763186,4.053743202228448,1001.8708333333333,2.300069265794212
Patiala,9,28.534166666666668,1.7444507856105784,24.736974789915966,1.445147669788336,34.439166666666665,2.0159154908146437,69.17467620258387,4.6171453690597595,1005.0120689655172,1.894300613047923
Patiala,10,24.858064516129033,2.470248885594211,19.106451612903225,2.8976509110860307,33.26532258064516,1.936514526922508,69.74664939611236,3.851852234245502,1010.7322580645161,3.407823337607234
Patiala,11,18.944166666666668,2.304318045032208,12.821666666666665,3.001153373059673,28.705,2.0090488572765883,72.10893704570114,3.045279165258486,1015.1608333333334,1.7357969052738895
Patiala,12,13.341463414634147,2.175682550873433,7.888617886178862,2.1790057610962346,22.095934959349595,3.518275433862722,76.38017893679348,3.540044203390522,1017.6598360655738,2.2069259813036397
Shimla / Kanda,1,7.713071895424836,2.1245957141876217,2.55359477124183,2.1469692881322278,14.447712418300654,3.0893297895063934,84.1178836283803,4.0135768300375005,1017.3156862745097,2.537381515176691
Shimla / Kanda,2,9.16910569105691,2.9144391829360448,3.627642276422764,2.9838170298639706,16.09268292682927,3.6544643870227542,81.56254319426083,4.06690863278431,1016.8869918699188,2.9085504064991814
Shimla / Kanda,3,13.933064516129033,2.920956569406104,8.17741935483871,2.772156529258724,20.68064516129032,3.4323349425163454,76.97845458821122,4.6156451160114695,1015.175,3.4906990238055045
Shimla / Kanda,4,17.7525,2.7603727217579164,11.453333333333335,2.6164615702240654,24.49416666666667,3.3300338361854616,72.8003037110586,4.479476374488294,1012.7383333333333,2.763634901926941
Shimla / Kanda,5,20.76290322580645,3.2014343264630902,14.740322580645161,2.4954892429666757,26.787096774193547,3.669163253717192,69.33002526146123,5.517048657755769,1009.4056451612903,3.530800651257412
Shimla / Kanda,6,22.925,2.598876615744877,17.970000000000002,2.3071536540060094,27.926666666666666,3.0483700930316235,68.6279047732055,4.987145984623628,1006.2766666666666,2.3712115590353933
Shimla / Kanda,7,21.903225806451612,0.930506941462072,18.986290322580647,0.8664791552078158,25.376612903225805,1.4894812143703704,75.16351236032875,3.8580091239898047,1005.7153225806452,2.6912699681446006
Shimla / Kanda,8,21.17,0.687902670465533,18.174166666666668,1.1493875485208103,24.824166666666667,1.2313138322545565,78.2145876037105,3.136212463072922,1007.3708333333333,2.421798617436459
Shimla / Kanda,9,20.014655172413793,0.9579193312995403,16.332758620689653,1.42997572871278,24.573275862068964,1.701168793026963,81.02445111962582,3.3846701096119483,1010.7086206896552,1.995933647303389
Shimla / Kanda,10,16.691129032258065,1.9123480691774857,11.608064516129033,2.0242271143421564,23.006451612903227,2.1708618023999877,82.39971790610177,3.7903172574937845,1015.3024193548387,3.1211438311268846
Shimla / Kanda,11,12.534166666666666,1.7463766009921786,7.608333333333333,1.7445995101972231,19.505,2.175912828827355,83.00045906817233,2.919763584741485,1017.9116666666666,2.0876661945952932
Shimla / Kanda,12,8.664166666666667,2.2200308815072685,3.595833333333333,2.345795302715243,15.615,2.8134625337067174,83.82284630896318,3.9897464665444313,1018.3675000000001,1.954617996592946
Sundernagar / Sundarnagar,1,10.764935064935065,1.4712287544917888,4.156493506493507,2.2671834856212896,17.892207792207792,2.4511043920759317,79.97951703136076,3.9373207614463586,1016.9136363636364,2.4701371500600633
Sundernagar / Sundarnagar,2,12.538211382113822,2.6562182017445823,6.192682926829269,2.4170897936923423,20.65528455284553,3.7457780222720722,78.18290535528018,4.131734726508758,1015.9772357723577,2.975881547531597
Sundernagar / Sundarnagar,3,17.77741935483871,2.976406921806088,11.082258064516129,2.4259118941600324,26.237903225806452,3.944360855660181,71.0631479143766,5.226338104589605,1013.8185483870968,3.425593935458171
Sundernagar / Sundarnagar,4,21.320833333333333,2.8670804942003434,13.473333333333333,2.117543103579761,29.98,3.9889258468621227,67.4066736201782,4.787471115756866,1010.8308333333333,2.6167783076685165
Sundernagar / Sundarnagar,5,24.59016393442623,3.0786497479291253,17.127868852459017,2.4286942482027705,32.34508196721311,4.235780343359743,63.25558495039363,4.348268464727184,1006.7893442622951,3.533214474827644
Sundernagar / Sundarnagar,6,26.965833333333332,2.4091734986876125,20.418333333333333,2.0730760376076613,33.6725,3.659153653809153,62.18305730709199,5.521220291852275,1003.3833333333333,2.371516315746997
Sundernagar / Sundarnagar,7,26.081451612903226,1.2504546773388772,22.745967741935484,1.0516266295870653,30.9008064516129,2.241279250267939,69.26290299790894,4.482602621419873,1003.3935483870968,2.6318790448238674
Sundernagar / Sundarnagar,8,25.41166666666667,0.8130431819321006,22.319166666666668,1.1410812971084239,30.64333333333333,1.928152044866599,72.78483864141481,3.569457385347767,1005.0699999999999,2.2663634662923227
Sundernagar / Sundarnagar,9,24.28965517241379,1.0421866068695327,20.67413793103448,1.4304830859085567,29.95948275862069,2.0610245847225084,76.12956170744377,2.942531508315311,1008.028448275862,1.9182331560005264
Sundernagar / Sundarnagar,10,20.313709677419357,2.1273799557209205,14.206451612903225,2.847184943647095,28.508064516129032,2.59557461953224,77.71150504216276,3.104087434022857,1013.066935483871,3.0692739475174404
Sundernagar / Sundarnagar,11,15.464166666666667,1.6723553476948563,8.118333333333334,2.3915812895291193,23.826666666666664,2.234742228788737,78.83991394528292,3.8841141475440915,1016.4533333333333,1.8006970327962863
